NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOXC13_TARGET_GENES	HOXC13_TARGET_GENES		108	-0.36774328	-1.3391382	0.032128513	0.23315966	0.997	2476	tags=24%, list=12%, signal=27%	
USF_C	USF_C		280	-0.3336644	-1.3386776	0.00591716	0.22625442	0.997	2601	tags=18%, list=12%, signal=21%	
GABP_B	GABP_B		265	-0.33085588	-1.336325	0.005524862	0.22302145	0.997	2718	tags=20%, list=13%, signal=23%	
E2F_01	E2F_01		67	-0.39365393	-1.335101	0.040133778	0.2185831	0.997	1161	tags=10%, list=6%, signal=11%	
SRF_01	SRF_01		51	-0.41872755	-1.3320348	0.04601227	0.21668716	0.998	1198	tags=14%, list=6%, signal=15%	
NRF1_Q6	NRF1_Q6		262	-0.32564944	-1.3309929	0.0	0.21256775	0.998	3055	tags=24%, list=15%, signal=28%	
MCM2_TARGET_GENES	MCM2_TARGET_GENES		56	-0.41312146	-1.3295048	0.06462585	0.20903583	0.998	2821	tags=23%, list=13%, signal=27%	
NPM1_TARGET_GENES	NPM1_TARGET_GENES		329	-0.32127994	-1.3294877	0.0	0.20338622	0.998	2727	tags=21%, list=13%, signal=23%	
RUVBL1_TARGET_GENES	RUVBL1_TARGET_GENES		150	-0.3517036	-1.3209932	0.017167382	0.21187836	0.998	1416	tags=17%, list=7%, signal=18%	
NR1D1_TARGET_GENES	NR1D1_TARGET_GENES		111	-0.35853156	-1.3129596	0.028	0.21983878	0.998	2267	tags=24%, list=11%, signal=27%	
MYCMAX_B	MYCMAX_B		266	-0.32581097	-1.3009582	0.016216217	0.2365312	1.0	1310	tags=12%, list=6%, signal=13%	
SGCGSSAAA_E2F1DP2_01	SGCGSSAAA_E2F1DP2_01		169	-0.33991495	-1.3004127	0.022123894	0.23190701	1.0	2728	tags=20%, list=13%, signal=23%	
HIF1_Q3	HIF1_Q3		234	-0.3245559	-1.2961733	0.022222223	0.23402789	1.0	1349	tags=12%, list=6%, signal=13%	
GGAANCGGAANY_UNKNOWN	GGAANCGGAANY_UNKNOWN		110	-0.35186952	-1.2888684	0.044609666	0.24363962	1.0	2663	tags=24%, list=13%, signal=27%	
E2F_03	E2F_03		245	-0.31636482	-1.2626716	0.009433962	0.29248118	1.0	2386	tags=16%, list=11%, signal=18%	
E2F1_Q4_01	E2F1_Q4_01		227	-0.31610504	-1.2589345	0.038674034	0.29492605	1.0	2383	tags=15%, list=11%, signal=17%	
E2F_Q4_01	E2F_Q4_01		235	-0.31380534	-1.2527866	0.016483517	0.30366698	1.0	2386	tags=16%, list=11%, signal=18%	
CSHL1_TARGET_GENES	CSHL1_TARGET_GENES		211	-0.31514788	-1.2508328	0.022099448	0.30121276	1.0	1555	tags=10%, list=7%, signal=11%	
E2F1_Q6_01	E2F1_Q6_01		241	-0.31219354	-1.2482245	0.016393442	0.30091944	1.0	2404	tags=16%, list=11%, signal=18%	
RBL1_TARGET_GENES	RBL1_TARGET_GENES		37	-0.41759157	-1.2446668	0.15517241	0.30277073	1.0	374	tags=14%, list=2%, signal=14%	
ZNF524_TARGET_GENES	ZNF524_TARGET_GENES		328	-0.3006082	-1.2422205	0.02189781	0.30274686	1.0	2000	tags=17%, list=10%, signal=19%	
ZNF667_TARGET_GENES	ZNF667_TARGET_GENES		135	-0.3292198	-1.2405235	0.06854839	0.3009986	1.0	2209	tags=20%, list=11%, signal=22%	
ZNF510_TARGET_GENES	ZNF510_TARGET_GENES		37	-0.40609267	-1.2396036	0.1468144	0.29781067	1.0	2699	tags=22%, list=13%, signal=25%	
TASOR_TARGET_GENES	TASOR_TARGET_GENES		266	-0.30715188	-1.2349099	0.030674847	0.3043603	1.0	2100	tags=19%, list=10%, signal=21%	
AHR_Q5	AHR_Q5		219	-0.3139436	-1.2336149	0.020512821	0.30178708	1.0	2211	tags=19%, list=11%, signal=21%	
E2F1DP2_01	E2F1DP2_01		237	-0.3026784	-1.2324666	0.033333335	0.29935548	1.0	2728	tags=19%, list=13%, signal=21%	
E2F_Q3_01	E2F_Q3_01		233	-0.30377516	-1.2196201	0.04712042	0.32466877	1.0	2383	tags=15%, list=11%, signal=17%	
E2F1DP1_01	E2F1DP1_01		237	-0.3026784	-1.2153976	0.045454547	0.3301142	1.0	2728	tags=19%, list=13%, signal=21%	
ZNF704_TARGET_GENES	ZNF704_TARGET_GENES		64	-0.35977384	-1.2144952	0.114285715	0.32680473	1.0	701	tags=11%, list=3%, signal=11%	
NFMUE1_Q6	NFMUE1_Q6		248	-0.30349118	-1.2132832	0.04605263	0.32421076	1.0	2307	tags=17%, list=11%, signal=19%	
ZNF555_TARGET_GENES	ZNF555_TARGET_GENES		47	-0.38134122	-1.2114662	0.1632653	0.3235217	1.0	3711	tags=28%, list=18%, signal=34%	
PRDM12_TARGET_GENES	PRDM12_TARGET_GENES		109	-0.33521464	-1.2109653	0.10780669	0.31973067	1.0	3785	tags=27%, list=18%, signal=32%	
E2F_02	E2F_02		237	-0.30391207	-1.210956	0.032608695	0.3145737	1.0	2728	tags=19%, list=13%, signal=21%	
NR1I2_TARGET_GENES	NR1I2_TARGET_GENES		303	-0.29227594	-1.2104497	0.046153847	0.31073081	1.0	2681	tags=18%, list=13%, signal=21%	
E2F4DP2_01	E2F4DP2_01		237	-0.3026784	-1.209174	0.052941177	0.30907077	1.0	2728	tags=19%, list=13%, signal=21%	
E2F1DP1RB_01	E2F1DP1RB_01		231	-0.30281734	-1.2084701	0.058558557	0.30588487	1.0	2404	tags=17%, list=11%, signal=19%	
E2F4DP1_01	E2F4DP1_01		241	-0.29911533	-1.205809	0.037837837	0.30757725	1.0	1495	tags=12%, list=7%, signal=12%	
WWTAAGGC_UNKNOWN	WWTAAGGC_UNKNOWN		145	-0.31942955	-1.2044098	0.08076923	0.3065346	1.0	1261	tags=12%, list=6%, signal=12%	
E2F1_Q6	E2F1_Q6		235	-0.29601502	-1.2036994	0.05464481	0.30333662	1.0	2728	tags=19%, list=13%, signal=21%	
NRF2_01	NRF2_01		270	-0.2970369	-1.2001127	0.01775148	0.30747697	1.0	2014	tags=18%, list=10%, signal=19%	
RORA_TARGET_GENES	RORA_TARGET_GENES		238	-0.29837126	-1.1990596	0.040462427	0.30527547	1.0	2483	tags=18%, list=12%, signal=20%	
CDC73_TARGET_GENES	CDC73_TARGET_GENES		466	-0.28273612	-1.1955792	0.04	0.3094812	1.0	2175	tags=16%, list=10%, signal=17%	
SOX11_TARGET_GENES	SOX11_TARGET_GENES		41	-0.39024645	-1.1943201	0.1826087	0.30813637	1.0	2476	tags=29%, list=12%, signal=33%	
PTPRA_TARGET_GENES	PTPRA_TARGET_GENES		109	-0.3274041	-1.1923759	0.11660777	0.3089486	1.0	2833	tags=24%, list=14%, signal=27%	
E2F_Q6_01	E2F_Q6_01		239	-0.2986308	-1.1915587	0.07185629	0.30678248	1.0	2383	tags=15%, list=11%, signal=17%	
DICER1_TARGET_GENES	DICER1_TARGET_GENES		48	-0.37273243	-1.1876503	0.18151815	0.31229508	1.0	2251	tags=23%, list=11%, signal=26%	
ETS1_B	ETS1_B		266	-0.2895937	-1.178158	0.06395349	0.33135673	1.0	2716	tags=16%, list=13%, signal=18%	
ACTAYRNNNCCCR_UNKNOWN	ACTAYRNNNCCCR_UNKNOWN		463	-0.2758297	-1.1772846	0.016806724	0.3294273	1.0	2410	tags=17%, list=12%, signal=19%	
PAF1_TARGET_GENES	PAF1_TARGET_GENES		60	-0.360949	-1.1762193	0.16216215	0.32785663	1.0	768	tags=12%, list=4%, signal=12%	
ARNT_01	ARNT_01		266	-0.29313615	-1.1742173	0.05	0.32860446	1.0	2863	tags=20%, list=14%, signal=23%	
XPO1_TARGET_GENES	XPO1_TARGET_GENES		23	-0.42444286	-1.1728605	0.2457627	0.32891378	1.0	1649	tags=22%, list=8%, signal=24%	
TCCCRNNRTGC_UNKNOWN	TCCCRNNRTGC_UNKNOWN		214	-0.29389617	-1.1725272	0.087628864	0.32579052	1.0	2288	tags=19%, list=11%, signal=21%	
TGTYNNNNNRGCARM_UNKNOWN	TGTYNNNNNRGCARM_UNKNOWN		87	-0.33912078	-1.1716416	0.1696113	0.32414803	1.0	595	tags=7%, list=3%, signal=7%	
MAX_01	MAX_01		264	-0.29523796	-1.1692431	0.07926829	0.32645974	1.0	2068	tags=14%, list=10%, signal=15%	
ZNF529_TARGET_GENES	ZNF529_TARGET_GENES		22	-0.43508005	-1.1651707	0.23947369	0.3332749	1.0	988	tags=18%, list=5%, signal=19%	
ZNF490_TARGET_GENES	ZNF490_TARGET_GENES		287	-0.2843427	-1.1596942	0.053892214	0.34375182	1.0	1355	tags=10%, list=6%, signal=11%	
ZNF318_TARGET_GENES	ZNF318_TARGET_GENES		441	-0.276621	-1.1583413	0.07272727	0.34347457	1.0	2169	tags=16%, list=10%, signal=17%	
ETS_Q4	ETS_Q4		249	-0.28677619	-1.1538752	0.08045977	0.35189855	1.0	2716	tags=20%, list=13%, signal=23%	
ZNF436_TARGET_GENES	ZNF436_TARGET_GENES		450	-0.2724297	-1.1508976	0.034782607	0.35581723	1.0	2843	tags=18%, list=14%, signal=21%	
PPAR_DR1_Q2	PPAR_DR1_Q2		264	-0.2857096	-1.1496377	0.05882353	0.35492206	1.0	1240	tags=10%, list=6%, signal=11%	
RLF_TARGET_GENES	RLF_TARGET_GENES		311	-0.2813341	-1.1479309	0.08148148	0.35573003	1.0	2560	tags=18%, list=12%, signal=20%	
PGBD5_TARGET_GENES	PGBD5_TARGET_GENES		15	-0.46724358	-1.1435641	0.28610355	0.363917	1.0	1178	tags=20%, list=6%, signal=21%	
TEL2_Q6	TEL2_Q6		238	-0.28856915	-1.1424822	0.09202454	0.36301526	1.0	1990	tags=17%, list=9%, signal=18%	
PU1_Q6	PU1_Q6		231	-0.2838465	-1.1403915	0.08900524	0.36507437	1.0	2148	tags=17%, list=10%, signal=19%	
HEY2_TARGET_GENES	HEY2_TARGET_GENES		58	-0.34442294	-1.1382291	0.21782178	0.3674687	1.0	1311	tags=12%, list=6%, signal=13%	
YGTCCTTGR_UNKNOWN	YGTCCTTGR_UNKNOWN		97	-0.32239035	-1.1375638	0.20454545	0.36549622	1.0	1588	tags=13%, list=8%, signal=14%	
LFA1_Q6	LFA1_Q6		248	-0.28248587	-1.1311247	0.14285715	0.3800365	1.0	2456	tags=15%, list=12%, signal=17%	
TAZ_TARGET_GENES	TAZ_TARGET_GENES		420	-0.26772654	-1.1310006	0.08196721	0.37642065	1.0	1769	tags=12%, list=8%, signal=13%	
ZNF354B_TARGET_GENES	ZNF354B_TARGET_GENES		189	-0.2904226	-1.1297137	0.15920398	0.3761519	1.0	2873	tags=22%, list=14%, signal=25%	
ARID3B_TARGET_GENES	ARID3B_TARGET_GENES		87	-0.31816128	-1.1287457	0.2	0.375284	1.0	1338	tags=10%, list=6%, signal=11%	
WDHD1_TARGET_GENES	WDHD1_TARGET_GENES		166	-0.29530177	-1.1257304	0.15584415	0.38034543	1.0	2440	tags=19%, list=12%, signal=21%	
AHRARNT_01	AHRARNT_01		140	-0.29920116	-1.1188397	0.18257262	0.39728257	1.0	1093	tags=8%, list=5%, signal=8%	
ZSCAN18_TARGET_GENES	ZSCAN18_TARGET_GENES		44	-0.35730672	-1.1183116	0.25938568	0.39504084	1.0	2168	tags=25%, list=10%, signal=28%	
ACTWSNACTNY_UNKNOWN	ACTWSNACTNY_UNKNOWN		106	-0.30756578	-1.1103374	0.22007722	0.4170727	1.0	1607	tags=18%, list=8%, signal=19%	
HOXD11_TARGET_GENES	HOXD11_TARGET_GENES		132	-0.2978312	-1.1078023	0.19313304	0.4212024	1.0	1650	tags=17%, list=8%, signal=19%	
CCCNNNNNNAAGWT_UNKNOWN	CCCNNNNNNAAGWT_UNKNOWN		103	-0.30018395	-1.1036903	0.2090164	0.43211678	1.0	2558	tags=17%, list=12%, signal=20%	
ZNF85_TARGET_GENES	ZNF85_TARGET_GENES		282	-0.26766554	-1.1009617	0.17419355	0.43684584	1.0	2427	tags=16%, list=12%, signal=17%	
GGCNNMSMYNTTG_UNKNOWN	GGCNNMSMYNTTG_UNKNOWN		73	-0.32161665	-1.0987431	0.23776224	0.43994063	1.0	2456	tags=16%, list=12%, signal=19%	
USF_01	USF_01		263	-0.27034092	-1.0983226	0.15172414	0.4375919	1.0	1638	tags=11%, list=8%, signal=12%	
ELF5_TARGET_GENES	ELF5_TARGET_GENES		412	-0.26272207	-1.0980006	0.11290322	0.43442607	1.0	2501	tags=17%, list=12%, signal=19%	
HIF1_Q5	HIF1_Q5		248	-0.27263695	-1.0953274	0.19148937	0.4399788	1.0	1605	tags=12%, list=8%, signal=13%	
METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES	METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES		128	-0.2946077	-1.095063	0.252	0.43688112	1.0	1825	tags=15%, list=9%, signal=16%	
SREBP1_Q6	SREBP1_Q6		247	-0.2731	-1.0931482	0.18238993	0.4390575	1.0	1503	tags=10%, list=7%, signal=11%	
ZA_UNIPROT_Q9UM89_UNREVIEWED_TARGET_GENES	ZA_UNIPROT_Q9UM89_UNREVIEWED_TARGET_GENES		54	-0.3363796	-1.0903468	0.2970297	0.44416165	1.0	275	tags=6%, list=1%, signal=6%	
ALKBH3_TARGET_GENES	ALKBH3_TARGET_GENES		402	-0.25861213	-1.087814	0.12962963	0.44865054	1.0	2242	tags=15%, list=11%, signal=17%	
ZNF433_TARGET_GENES	ZNF433_TARGET_GENES		53	-0.3373744	-1.086377	0.3069909	0.44948155	1.0	924	tags=8%, list=4%, signal=8%	
PHF21A_TARGET_GENES	PHF21A_TARGET_GENES		260	-0.26944268	-1.0837793	0.21764706	0.45455992	1.0	2205	tags=15%, list=11%, signal=17%	
DMRT1_TARGET_GENES	DMRT1_TARGET_GENES		373	-0.25993088	-1.0796899	0.15	0.46437746	1.0	2251	tags=16%, list=11%, signal=18%	
SNAI1_TARGET_GENES	SNAI1_TARGET_GENES		413	-0.25685465	-1.0791466	0.16964285	0.46250206	1.0	1507	tags=13%, list=7%, signal=13%	
LMO2COM_01	LMO2COM_01		262	-0.26677	-1.0776842	0.16853933	0.46364245	1.0	2139	tags=13%, list=10%, signal=15%	
USF_Q6	USF_Q6		261	-0.26638415	-1.0755905	0.20338982	0.46774232	1.0	1638	tags=13%, list=8%, signal=14%	
EBNA1BP2_TARGET_GENES	EBNA1BP2_TARGET_GENES		335	-0.26086497	-1.0719386	0.20769231	0.4766853	1.0	2422	tags=17%, list=12%, signal=19%	
YY1_Q6	YY1_Q6		249	-0.26912004	-1.0715077	0.25433525	0.47418576	1.0	2329	tags=16%, list=11%, signal=18%	
NRF2_Q4	NRF2_Q4		255	-0.26258492	-1.0694822	0.20765027	0.47774196	1.0	2868	tags=16%, list=14%, signal=19%	
TTCNRGNNNNTTC_HSF_Q6	TTCNRGNNNNTTC_HSF_Q6		155	-0.2803513	-1.0653633	0.29910713	0.48913786	1.0	2287	tags=16%, list=11%, signal=18%	
MCRS1_TARGET_GENES	MCRS1_TARGET_GENES		35	-0.35334706	-1.0631287	0.34674922	0.49351966	1.0	175	tags=6%, list=1%, signal=6%	
E2F_Q4	E2F_Q4		237	-0.2623658	-1.0598433	0.22297297	0.50152504	1.0	2728	tags=17%, list=13%, signal=20%	
DNMT1_TARGET_GENES	DNMT1_TARGET_GENES		159	-0.27907187	-1.056697	0.281106	0.5093763	1.0	1242	tags=14%, list=6%, signal=15%	
COUP_01	COUP_01		262	-0.26311314	-1.0555224	0.26973686	0.51001877	1.0	1144	tags=9%, list=5%, signal=10%	
E2F_Q6	E2F_Q6		235	-0.26301634	-1.055069	0.26815644	0.5075155	1.0	2728	tags=17%, list=13%, signal=20%	
FOXQ1_TARGET_GENES	FOXQ1_TARGET_GENES		37	-0.34151286	-1.0522546	0.35409835	0.5145007	1.0	2404	tags=19%, list=11%, signal=21%	
MYOCD_TARGET_GENES	MYOCD_TARGET_GENES		495	-0.2439789	-1.0484973	0.2293578	0.52481437	1.0	1594	tags=12%, list=8%, signal=12%	
YGCGYRCGC_UNKNOWN	YGCGYRCGC_UNKNOWN		322	-0.25772122	-1.0469034	0.29054055	0.52742213	1.0	2026	tags=16%, list=10%, signal=17%	
YY1_02	YY1_02		251	-0.25617462	-1.0465288	0.3018868	0.524844	1.0	2749	tags=19%, list=13%, signal=21%	
NPAT_TARGET_GENES	NPAT_TARGET_GENES		247	-0.25870118	-1.0459415	0.2784091	0.52309996	1.0	2205	tags=16%, list=11%, signal=17%	
WIZ_TARGET_GENES	WIZ_TARGET_GENES		16	-0.4160737	-1.0447606	0.37425148	0.5241839	1.0	94	tags=13%, list=0%, signal=13%	
HDAC8_TARGET_GENES	HDAC8_TARGET_GENES		115	-0.2839998	-1.0443914	0.3319672	0.52179414	1.0	2457	tags=20%, list=12%, signal=23%	
ZNF223_TARGET_GENES	ZNF223_TARGET_GENES		292	-0.25553197	-1.0428169	0.27210885	0.5239572	1.0	2014	tags=14%, list=10%, signal=15%	
PRMT5_TARGET_GENES	PRMT5_TARGET_GENES		77	-0.30401373	-1.0422906	0.3691756	0.52208245	1.0	1648	tags=10%, list=8%, signal=11%	
E2F1_Q3	E2F1_Q3		244	-0.25891763	-1.0413128	0.31428573	0.5220263	1.0	2884	tags=21%, list=14%, signal=24%	
ZNF697_TARGET_GENES	ZNF697_TARGET_GENES		58	-0.3201726	-1.041059	0.35254237	0.5191869	1.0	3689	tags=26%, list=18%, signal=31%	
MYCMAX_02	MYCMAX_02		267	-0.2606206	-1.0398865	0.3121019	0.5197649	1.0	2749	tags=19%, list=13%, signal=22%	
YBX1_TARGET_GENES	YBX1_TARGET_GENES		66	-0.30801824	-1.0395977	0.37248322	0.51707876	1.0	2686	tags=30%, list=13%, signal=35%	
ZFP36L1_TARGET_GENES	ZFP36L1_TARGET_GENES		16	-0.41097194	-1.0390259	0.40273973	0.51541245	1.0	1959	tags=25%, list=9%, signal=28%	
ELK1_01	ELK1_01		274	-0.2546729	-1.0367898	0.32051283	0.51983285	1.0	2066	tags=14%, list=10%, signal=16%	
ZNF426_TARGET_GENES	ZNF426_TARGET_GENES		59	-0.3167272	-1.0359895	0.35215947	0.51895845	1.0	3689	tags=24%, list=18%, signal=29%	
CAVIN1_TARGET_GENES	CAVIN1_TARGET_GENES		78	-0.30099437	-1.0356299	0.370229	0.5167693	1.0	2248	tags=21%, list=11%, signal=23%	
TGIF_01	TGIF_01		251	-0.2595857	-1.0337585	0.3597561	0.52011997	1.0	2194	tags=15%, list=10%, signal=16%	
ZFP28_TARGET_GENES	ZFP28_TARGET_GENES		83	-0.2968747	-1.0332363	0.3902439	0.5187155	1.0	1610	tags=13%, list=8%, signal=14%	
NME2_TARGET_GENES	NME2_TARGET_GENES		60	-0.3172734	-1.0321997	0.39273927	0.5192161	1.0	1145	tags=8%, list=5%, signal=9%	
NFE2_01	NFE2_01		270	-0.2504347	-1.0299729	0.34054053	0.5237598	1.0	2391	tags=15%, list=11%, signal=17%	
CCGNMNNTNACG_UNKNOWN	CCGNMNNTNACG_UNKNOWN		79	-0.304277	-1.0287796	0.36363637	0.52465415	1.0	1803	tags=16%, list=9%, signal=18%	
E2F_Q3	E2F_Q3		225	-0.25959322	-1.025714	0.37438422	0.5321087	1.0	2092	tags=14%, list=10%, signal=15%	
CASP8AP2_TARGET_GENES	CASP8AP2_TARGET_GENES		292	-0.2495305	-1.0246756	0.35465115	0.5325446	1.0	2292	tags=15%, list=11%, signal=17%	
YGACNNYACAR_UNKNOWN	YGACNNYACAR_UNKNOWN		98	-0.28690523	-1.0228533	0.38135594	0.5363307	1.0	1724	tags=15%, list=8%, signal=17%	
TGASTMAGC_NFE2_01	TGASTMAGC_NFE2_01		192	-0.26364297	-1.013836	0.41747573	0.5676012	1.0	2868	tags=18%, list=14%, signal=20%	
RYTGCNNRGNAAC_MIF1_01	RYTGCNNRGNAAC_MIF1_01		87	-0.2875058	-1.0137881	0.41366908	0.564111	1.0	1312	tags=13%, list=6%, signal=13%	
IRF_Q6	IRF_Q6		242	-0.25375316	-1.013499	0.40697673	0.56172055	1.0	1747	tags=14%, list=8%, signal=15%	
NR0B1_TARGET_GENES	NR0B1_TARGET_GENES		212	-0.25459182	-1.0114416	0.40106952	0.5661867	1.0	1493	tags=10%, list=7%, signal=11%	
ETS2_B	ETS2_B		279	-0.2481179	-1.0066116	0.41566265	0.5817332	1.0	2425	tags=15%, list=12%, signal=17%	
ZNF577_TARGET_GENES	ZNF577_TARGET_GENES		447	-0.23734492	-1.0038583	0.40944883	0.5889595	1.0	2218	tags=13%, list=11%, signal=14%	
RBM15_TARGET_GENES	RBM15_TARGET_GENES		132	-0.27031928	-0.99982697	0.42677826	0.6016583	1.0	1569	tags=12%, list=7%, signal=13%	
CREB_Q2	CREB_Q2		267	-0.24563873	-0.99969745	0.45833334	0.5984364	1.0	1912	tags=12%, list=9%, signal=13%	
AP1_Q4	AP1_Q4		268	-0.24082221	-0.9942602	0.49101797	0.61661893	1.0	2672	tags=18%, list=13%, signal=20%	
HTF_01	HTF_01		71	-0.29023406	-0.9942396	0.44012946	0.61292267	1.0	2594	tags=20%, list=12%, signal=22%	
DR1_Q3	DR1_Q3		262	-0.24585433	-0.9927445	0.4888889	0.6151919	1.0	2613	tags=15%, list=12%, signal=16%	
MMEF2_Q6	MMEF2_Q6		270	-0.2481677	-0.9909575	0.47239265	0.61812365	1.0	3079	tags=20%, list=15%, signal=23%	
ZSCAN5B_TARGET_GENES	ZSCAN5B_TARGET_GENES		57	-0.3081383	-0.99082816	0.46391752	0.61495256	1.0	2175	tags=23%, list=10%, signal=25%	
MCAATNNNNNGCG_UNKNOWN	MCAATNNNNNGCG_UNKNOWN		85	-0.2852539	-0.9899534	0.50498337	0.61503714	1.0	997	tags=9%, list=5%, signal=10%	
E47_02	E47_02		250	-0.24841529	-0.9879339	0.4785276	0.61949503	1.0	1577	tags=10%, list=8%, signal=11%	
ZNF586_TARGET_GENES	ZNF586_TARGET_GENES		30	-0.34045953	-0.98734754	0.43235293	0.6182904	1.0	1813	tags=13%, list=9%, signal=15%	
LCORL_TARGET_GENES	LCORL_TARGET_GENES		411	-0.23337826	-0.9847142	0.52755904	0.62523127	1.0	1760	tags=12%, list=8%, signal=13%	
ZNF584_TARGET_GENES	ZNF584_TARGET_GENES		166	-0.25478497	-0.97922367	0.5294118	0.6430223	1.0	2037	tags=13%, list=10%, signal=15%	
AP1_Q6	AP1_Q6		255	-0.24299154	-0.97665536	0.52469134	0.6501934	1.0	2514	tags=15%, list=12%, signal=17%	
