NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	54	-0.35849252	-1.418853	0.044568244	0.04224553	0.213	3735	tags=31%, list=18%, signal=38%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	200	-0.29303822	-1.4101716	0.0	0.043582786	0.229	3491	tags=26%, list=17%, signal=31%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	150	-0.29087844	-1.3419338	0.018518519	0.07005929	0.366	6627	tags=35%, list=32%, signal=50%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	97	-0.30462673	-1.3372177	0.032051284	0.068788424	0.375	3202	tags=26%, list=15%, signal=30%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	36	-0.3799963	-1.329779	0.09714286	0.07061327	0.396	2204	tags=25%, list=11%, signal=28%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		200	-0.26412684	-1.2814097	0.02764977	0.10147046	0.551	3202	tags=22%, list=15%, signal=26%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		105	-0.27930745	-1.2223328	0.11418685	0.16042025	0.731	5401	tags=30%, list=26%, signal=41%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		200	-0.2479482	-1.2180248	0.05022831	0.15906842	0.742	3213	tags=21%, list=15%, signal=25%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		200	-0.24935056	-1.1983937	0.08071749	0.17633101	0.786	3484	tags=23%, list=17%, signal=27%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		200	-0.23993072	-1.1646618	0.12888889	0.21405524	0.869	3364	tags=21%, list=16%, signal=24%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		158	-0.2464447	-1.1594949	0.136	0.21410726	0.878	2467	tags=14%, list=12%, signal=16%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		200	-0.23914966	-1.1529717	0.096618354	0.21611895	0.895	2973	tags=14%, list=14%, signal=16%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		200	-0.2326556	-1.119708	0.16170213	0.26467538	0.941	3527	tags=24%, list=17%, signal=29%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		200	-0.21916926	-1.0529772	0.31627908	0.39982352	0.984	5038	tags=27%, list=24%, signal=35%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		200	-0.20776506	-1.0075761	0.43457943	0.51732236	0.998	3325	tags=18%, list=16%, signal=21%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		156	-0.21193974	-1.0071918	0.40839696	0.5023798	0.999	5164	tags=31%, list=25%, signal=41%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		161	-0.18458787	-0.8569959	0.8666667	0.9279846	1.0	2824	tags=17%, list=13%, signal=19%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		199	-0.1708219	-0.82880384	0.92410713	0.9541225	1.0	16694	tags=99%, list=80%, signal=483%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		104	-0.18577038	-0.8037547	0.90645164	0.9641133	1.0	5885	tags=30%, list=28%, signal=41%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		44	-0.20709115	-0.7689979	0.86153847	0.97141093	1.0	5106	tags=34%, list=24%, signal=45%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		49	-0.15041266	-0.57430804	0.99120235	0.9979502	1.0	3328	tags=14%, list=16%, signal=17%	
