NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
OCT1_07	OCT1_07		165	0.27070835	1.1553805	0.1892247	0.8487329	1.0	5258	tags=33%, list=25%, signal=44%	
SRY_02	SRY_02		255	0.25930628	1.1514983	0.16375	0.85783243	1.0	4335	tags=27%, list=21%, signal=33%	
PIT1_Q6	PIT1_Q6		237	0.26217756	1.1498004	0.1597561	0.8527707	1.0	2593	tags=17%, list=12%, signal=20%	
OCT1_04	OCT1_04		234	0.26049566	1.1494083	0.1795196	0.8395752	1.0	4179	tags=26%, list=20%, signal=32%	
CEBPGAMMA_Q6	CEBPGAMMA_Q6		256	0.2576165	1.1472237	0.15847667	0.83799934	1.0	3840	tags=21%, list=18%, signal=25%	
OCT1_05	OCT1_05		245	0.25906277	1.1436267	0.15974844	0.845716	1.0	4986	tags=32%, list=24%, signal=41%	
AP4_Q5	AP4_Q5		271	0.25577924	1.1423836	0.16917293	0.8386412	1.0	4360	tags=25%, list=21%, signal=31%	
CP2_02	CP2_02		251	0.2565039	1.14063	0.16209476	0.8352496	1.0	7040	tags=40%, list=34%, signal=60%	
YATTNATC_UNKNOWN	YATTNATC_UNKNOWN		372	0.24445431	1.1324447	0.16292799	0.87143606	1.0	4917	tags=30%, list=23%, signal=38%	
OCT1_01	OCT1_01		261	0.25235775	1.1281854	0.1830808	0.8842207	1.0	4986	tags=30%, list=24%, signal=38%	
HMEF2_Q6	HMEF2_Q6		140	0.27107486	1.1232255	0.23186529	0.901363	1.0	5152	tags=30%, list=25%, signal=40%	
GATA1_02	GATA1_02		244	0.25251663	1.1193103	0.2	0.9118185	1.0	3855	tags=22%, list=18%, signal=27%	
HNF3ALPHA_Q6	HNF3ALPHA_Q6		210	0.2557703	1.1166089	0.24242425	0.9152822	1.0	3516	tags=22%, list=17%, signal=27%	
RYTGCNWTGGNR_UNKNOWN	RYTGCNWTGGNR_UNKNOWN		115	0.2743099	1.1136261	0.25845736	0.9201362	1.0	3301	tags=21%, list=16%, signal=25%	
TATA_01	TATA_01		249	0.25042325	1.1076264	0.2375	0.9439968	1.0	5211	tags=29%, list=25%, signal=38%	
SREBP1_02	SREBP1_02		87	0.28713587	1.1044905	0.30163446	0.9499451	1.0	4285	tags=24%, list=20%, signal=30%	
MEF2_01	MEF2_01		146	0.26146477	1.094158	0.29014844	1.0	1.0	3917	tags=24%, list=19%, signal=29%	
AP1_Q2_01	AP1_Q2_01		270	0.24651459	1.0927322	0.25061426	0.99871546	1.0	5716	tags=31%, list=27%, signal=43%	
HNF3_Q6	HNF3_Q6		190	0.25256312	1.0910307	0.25940338	0.9952983	1.0	3900	tags=23%, list=19%, signal=28%	
MED25_TARGET_GENES	MED25_TARGET_GENES		83	0.28347266	1.086554	0.30530974	1.0	1.0	2028	tags=16%, list=10%, signal=17%	
POU6F1_01	POU6F1_01		235	0.24624296	1.085326	0.26826197	1.0	1.0	4508	tags=27%, list=22%, signal=34%	
FREAC7_01	FREAC7_01		197	0.25068814	1.0847842	0.2803129	0.99387085	1.0	5108	tags=30%, list=24%, signal=39%	
CRX_Q4	CRX_Q4		268	0.24296908	1.0835255	0.267658	0.988459	1.0	4642	tags=27%, list=22%, signal=34%	
MSX1_01	MSX1_01		173	0.25396416	1.0796086	0.29718876	0.9994655	1.0	4734	tags=29%, list=23%, signal=37%	
IPF1_Q4	IPF1_Q4		249	0.24201246	1.0792465	0.28923476	0.9885647	1.0	4385	tags=27%, list=21%, signal=33%	
SMCHD1_TARGET_GENES	SMCHD1_TARGET_GENES		39	0.3203204	1.0722414	0.34789392	1.0	1.0	4446	tags=31%, list=21%, signal=39%	
YTAATTAA_LHX3_01	YTAATTAA_LHX3_01		190	0.24807772	1.0690025	0.29177377	1.0	1.0	5417	tags=31%, list=26%, signal=41%	
CCANNAGRKGGC_UNKNOWN	CCANNAGRKGGC_UNKNOWN		118	0.26444814	1.0662698	0.34235454	1.0	1.0	4910	tags=25%, list=23%, signal=32%	
SYATTGTG_UNKNOWN	SYATTGTG_UNKNOWN		227	0.2402466	1.0626885	0.33167082	1.0	1.0	4855	tags=25%, list=23%, signal=32%	
TST1_01	TST1_01		259	0.23518017	1.0547595	0.33702338	1.0	1.0	5472	tags=29%, list=26%, signal=38%	
CHX10_01	CHX10_01		222	0.23946518	1.0508028	0.34390864	1.0	1.0	5152	tags=31%, list=25%, signal=41%	
FOXJ2_01	FOXJ2_01		185	0.2435992	1.0505707	0.35751295	1.0	1.0	2392	tags=16%, list=11%, signal=18%	
AR_02	AR_02		40	0.31936142	1.0501841	0.36349693	1.0	1.0	3758	tags=25%, list=18%, signal=30%	
AP1_01	AP1_01		268	0.23282334	1.0475485	0.32673267	1.0	1.0	4348	tags=21%, list=21%, signal=26%	
OCT1_Q6	OCT1_Q6		262	0.2336543	1.0461773	0.34956303	1.0	1.0	3883	tags=23%, list=19%, signal=28%	
GTCNYYATGR_UNKNOWN	GTCNYYATGR_UNKNOWN		118	0.25672016	1.0422922	0.38942978	1.0	1.0	3052	tags=18%, list=15%, signal=21%	
YAATNRNNNYNATT_UNKNOWN	YAATNRNNNYNATT_UNKNOWN		101	0.26385766	1.0418092	0.3739612	1.0	1.0	3265	tags=22%, list=16%, signal=26%	
WGGAATGY_TEF1_Q6	WGGAATGY_TEF1_Q6		378	0.22585934	1.0416284	0.36452004	1.0	1.0	4707	tags=26%, list=22%, signal=33%	
LBP1_Q6	LBP1_Q6		220	0.23883004	1.0385029	0.36005256	1.0	1.0	5270	tags=30%, list=25%, signal=40%	
AP4_Q6_01	AP4_Q6_01		256	0.23380291	1.036156	0.3799505	1.0	1.0	5588	tags=33%, list=27%, signal=44%	
OCT1_02	OCT1_02		209	0.24015999	1.0345432	0.3798742	1.0	1.0	4506	tags=25%, list=22%, signal=31%	
RAAGNYNNCTTY_UNKNOWN	RAAGNYNNCTTY_UNKNOWN		144	0.25072065	1.0333024	0.3991881	1.0	1.0	5435	tags=28%, list=26%, signal=37%	
FOXO1_01	FOXO1_01		246	0.23151818	1.0305095	0.38944724	1.0	1.0	4763	tags=26%, list=23%, signal=33%	
TEF1_Q6	TEF1_Q6		222	0.2348319	1.0256863	0.4072633	1.0	1.0	5472	tags=29%, list=26%, signal=39%	
BRN2_01	BRN2_01		236	0.23077996	1.0246987	0.4064838	1.0	1.0	3880	tags=21%, list=19%, signal=26%	
GFI1_01	GFI1_01		263	0.2291152	1.0227294	0.41939393	1.0	1.0	4115	tags=22%, list=20%, signal=28%	
AAAYRNCTG_UNKNOWN	AAAYRNCTG_UNKNOWN		368	0.22221948	1.0224391	0.41518387	1.0	1.0	5905	tags=32%, list=28%, signal=44%	
HFH1_01	HFH1_01		248	0.23002777	1.0217702	0.4099617	1.0	1.0	4327	tags=23%, list=21%, signal=29%	
AAANWWTGC_UNKNOWN	AAANWWTGC_UNKNOWN		194	0.23462471	1.0195363	0.44218552	1.0	1.0	5681	tags=33%, list=27%, signal=45%	
LFA1_Q6	LFA1_Q6		248	0.22735335	1.0156974	0.4235589	1.0	1.0	4594	tags=25%, list=22%, signal=32%	
MZF1_01	MZF1_01		240	0.2295554	1.0155916	0.42179486	1.0	1.0	4487	tags=23%, list=21%, signal=28%	
MEF2_02	MEF2_02		232	0.23238835	1.014621	0.42205322	1.0	1.0	4890	tags=27%, list=23%, signal=35%	
CDX2_Q5	CDX2_Q5		258	0.22819512	1.0119468	0.42712295	1.0	1.0	4401	tags=23%, list=21%, signal=29%	
FOX_Q2	FOX_Q2		211	0.23113972	1.0101043	0.43883985	1.0	1.0	4944	tags=27%, list=24%, signal=34%	
HSF2_01	HSF2_01		254	0.22646838	1.007218	0.46029776	1.0	1.0	3974	tags=19%, list=19%, signal=23%	
OCT1_06	OCT1_06		260	0.22372831	1.0065099	0.45476478	1.0	1.0	4622	tags=25%, list=22%, signal=32%	
NKX61_01	NKX61_01		233	0.22837988	1.0062084	0.44853875	1.0	1.0	5108	tags=29%, list=24%, signal=38%	
TGGNNNNNNKCCAR_UNKNOWN	TGGNNNNNNKCCAR_UNKNOWN		426	0.21778665	1.0052661	0.46565774	1.0	1.0	5381	tags=30%, list=26%, signal=39%	
CDPCR1_01	CDPCR1_01		126	0.24477	1.0029742	0.4630137	1.0	1.0	5840	tags=33%, list=28%, signal=45%	
MYB_Q5_01	MYB_Q5_01		267	0.22470963	1.0013818	0.47102344	1.0	1.0	4714	tags=25%, list=23%, signal=32%	
RFX1_02	RFX1_02		279	0.2215588	0.995692	0.47647768	1.0	1.0	6385	tags=33%, list=30%, signal=47%	
TAAYNRNNTCC_UNKNOWN	TAAYNRNNTCC_UNKNOWN		171	0.23552023	0.99489427	0.46308726	1.0	1.0	4677	tags=27%, list=22%, signal=34%	
GGGNNTTTCC_NFKB_Q6_01	GGGNNTTTCC_NFKB_Q6_01		133	0.24016437	0.9935032	0.47325101	1.0	1.0	5643	tags=31%, list=27%, signal=42%	
FOXM1_01	FOXM1_01		247	0.22411343	0.9909272	0.47701862	1.0	1.0	4917	tags=26%, list=23%, signal=34%	
RNTCANNRNNYNATTW_UNKNOWN	RNTCANNRNNYNATTW_UNKNOWN		64	0.27224898	0.99052054	0.49185187	1.0	1.0	4623	tags=30%, list=22%, signal=38%	
CEBPE_TARGET_GENES	CEBPE_TARGET_GENES		31	0.31361103	0.9896038	0.46938777	1.0	1.0	3974	tags=35%, list=19%, signal=44%	
CDPCR3HD_01	CDPCR3HD_01		235	0.22380969	0.98764443	0.4842615	1.0	1.0	6481	tags=35%, list=31%, signal=51%	
NKX62_Q2	NKX62_Q2		235	0.22502469	0.98685855	0.49565217	1.0	1.0	5873	tags=35%, list=28%, signal=48%	
CART1_01	CART1_01		222	0.22389868	0.9866992	0.5192308	1.0	1.0	5108	tags=28%, list=24%, signal=37%	
SYNCRIP_TARGET_GENES	SYNCRIP_TARGET_GENES		17	0.36269426	0.98402673	0.48184818	1.0	1.0	3857	tags=29%, list=18%, signal=36%	
CP2_01	CP2_01		259	0.22083466	0.981799	0.52477765	1.0	1.0	4762	tags=25%, list=23%, signal=32%	
CTGRYYYNATT_UNKNOWN	CTGRYYYNATT_UNKNOWN		73	0.2612559	0.981761	0.49356222	1.0	1.0	4686	tags=26%, list=22%, signal=33%	
GTTRYCATRR_UNKNOWN	GTTRYCATRR_UNKNOWN		173	0.2299779	0.9780366	0.508	1.0	1.0	6483	tags=36%, list=31%, signal=51%	
MEF2_03	MEF2_03		236	0.2200976	0.9746713	0.53670883	1.0	1.0	4890	tags=28%, list=23%, signal=37%	
PPARA_01	PPARA_01		37	0.29195642	0.9739684	0.5122324	1.0	1.0	3357	tags=22%, list=16%, signal=26%	
RP58_01	RP58_01		208	0.22135988	0.9727593	0.5277419	1.0	1.0	5226	tags=29%, list=25%, signal=39%	
TAAWWATAG_RSRFC4_Q2	TAAWWATAG_RSRFC4_Q2		172	0.22725615	0.97100383	0.530504	1.0	1.0	5281	tags=30%, list=25%, signal=40%	
HAND1E47_01	HAND1E47_01		279	0.21687797	0.9705763	0.54579675	1.0	1.0	3834	tags=20%, list=18%, signal=25%	
PAX4_02	PAX4_02		237	0.21900341	0.97025806	0.54615384	1.0	1.0	4792	tags=28%, list=23%, signal=36%	
PBX1_02	PBX1_02		131	0.23337074	0.96913755	0.52689654	1.0	1.0	4366	tags=27%, list=21%, signal=34%	
CIZ_01	CIZ_01		252	0.21866286	0.9662775	0.5522959	1.0	1.0	4235	tags=23%, list=20%, signal=29%	
CEBP_Q2_01	CEBP_Q2_01		268	0.21716847	0.96464616	0.5482234	1.0	1.0	4686	tags=25%, list=22%, signal=31%	
SIX1_TARGET_GENES	SIX1_TARGET_GENES		321	0.21328543	0.96210486	0.5754119	1.0	1.0	4674	tags=24%, list=22%, signal=31%	
VDR_Q3	VDR_Q3		232	0.21668263	0.9558572	0.5682382	1.0	1.0	6254	tags=34%, list=30%, signal=48%	
NKX25_02	NKX25_02		264	0.2130013	0.9558144	0.57614213	1.0	1.0	3373	tags=20%, list=16%, signal=23%	
FXR_IR1_Q6	FXR_IR1_Q6		111	0.23633143	0.95477784	0.5621547	1.0	1.0	4464	tags=26%, list=21%, signal=33%	
AP1_Q4_01	AP1_Q4_01		262	0.21244867	0.9496435	0.5957179	1.0	1.0	5644	tags=29%, list=27%, signal=39%	
PAX6_01	PAX6_01		101	0.23812562	0.9485146	0.55903274	1.0	1.0	2765	tags=15%, list=13%, signal=17%	
GATA3_01	GATA3_01		239	0.2149255	0.94749343	0.59039193	1.0	1.0	5472	tags=32%, list=26%, signal=43%	
CTAWWWATA_RSRFC4_Q2	CTAWWWATA_RSRFC4_Q2		362	0.20631579	0.9454769	0.62261903	1.0	1.0	4789	tags=27%, list=23%, signal=34%	
AR_Q6	AR_Q6		254	0.21348926	0.9447881	0.6285363	1.0	1.0	4178	tags=21%, list=20%, signal=26%	
HOXA4_Q2	HOXA4_Q2		267	0.21113552	0.9427585	0.60493827	1.0	1.0	6149	tags=34%, list=29%, signal=47%	
RSRFC4_Q2	RSRFC4_Q2		217	0.21525946	0.9424854	0.613924	1.0	1.0	4808	tags=26%, list=23%, signal=34%	
NF1_Q6_01	NF1_Q6_01		273	0.21050407	0.9378173	0.62051916	1.0	1.0	5891	tags=31%, list=28%, signal=42%	
PAX_Q6	PAX_Q6		263	0.20825261	0.9352623	0.6493671	1.0	1.0	4280	tags=21%, list=20%, signal=26%	
RORA2_01	RORA2_01		155	0.22224931	0.9346282	0.6131191	1.0	1.0	3678	tags=19%, list=18%, signal=23%	
ARGGGTTAA_UNKNOWN	ARGGGTTAA_UNKNOWN		122	0.22852261	0.93349504	0.5980663	1.0	1.0	4714	tags=28%, list=23%, signal=36%	
TBP_01	TBP_01		237	0.21347448	0.9334228	0.63671374	1.0	1.0	4523	tags=24%, list=22%, signal=30%	
SMAD3_Q6	SMAD3_Q6		241	0.2123873	0.9334087	0.6425061	1.0	1.0	4401	tags=22%, list=21%, signal=27%	
TEF_Q6	TEF_Q6		257	0.20874356	0.9281337	0.6475096	1.0	1.0	4734	tags=24%, list=23%, signal=31%	
TCF4_Q5	TCF4_Q5		238	0.210277	0.92796785	0.6616541	1.0	1.0	5550	tags=30%, list=26%, signal=40%	
POU3F2_02	POU3F2_02		258	0.20827949	0.9267489	0.6766827	1.0	1.0	5199	tags=28%, list=25%, signal=37%	
HSF_Q6	HSF_Q6		206	0.21145383	0.9262283	0.64194375	1.0	1.0	3949	tags=19%, list=19%, signal=24%	
MEF2_04	MEF2_04		26	0.3008779	0.92439514	0.5760369	1.0	1.0	5513	tags=35%, list=26%, signal=47%	
FOXD3_01	FOXD3_01		200	0.21232775	0.9240753	0.66059816	1.0	1.0	5031	tags=28%, list=24%, signal=36%	
AP1_Q6_01	AP1_Q6_01		262	0.20907407	0.9240623	0.6780303	1.0	1.0	4809	tags=22%, list=23%, signal=28%	
EVI1_04	EVI1_04		239	0.20847058	0.9236881	0.6713555	1.0	1.0	4623	tags=25%, list=22%, signal=32%	
GR_Q6	GR_Q6		268	0.20438763	0.9197763	0.68554217	1.0	1.0	3857	tags=20%, list=18%, signal=24%	
STAT3_02	STAT3_02		148	0.22019154	0.91951835	0.62702703	1.0	1.0	5071	tags=25%, list=24%, signal=33%	
NCX_01	NCX_01		174	0.21561001	0.91826296	0.6626181	1.0	1.0	4700	tags=23%, list=22%, signal=29%	
HP1SITEFACTOR_Q6	HP1SITEFACTOR_Q6		232	0.20794842	0.9162921	0.6666667	1.0	1.0	4481	tags=23%, list=21%, signal=29%	
DBP_Q6	DBP_Q6		263	0.20819524	0.9154027	0.6921182	1.0	1.0	4807	tags=24%, list=23%, signal=31%	
CEBP_01	CEBP_01		271	0.20471781	0.91069543	0.69430053	1.0	1.0	3375	tags=18%, list=16%, signal=21%	
AMEF2_Q6	AMEF2_Q6		262	0.20398603	0.91068214	0.718239	1.0	1.0	4573	tags=23%, list=22%, signal=29%	
NKX3A_01	NKX3A_01		234	0.2060517	0.909864	0.7025	1.0	1.0	5250	tags=28%, list=25%, signal=37%	
NR1H4_TARGET_GENES	NR1H4_TARGET_GENES		279	0.2022922	0.90720385	0.710199	1.0	1.0	4456	tags=22%, list=21%, signal=27%	
PR_Q2	PR_Q2		266	0.20309828	0.90434325	0.72005045	1.0	1.0	4956	tags=26%, list=24%, signal=34%	
COREBINDINGFACTOR_Q6	COREBINDINGFACTOR_Q6		269	0.20311958	0.9042726	0.72715575	1.0	1.0	4830	tags=26%, list=23%, signal=33%	
MIER1_TARGET_GENES	MIER1_TARGET_GENES		333	0.19858237	0.90154237	0.75682384	1.0	1.0	4889	tags=24%, list=23%, signal=31%	
ER_Q6_02	ER_Q6_02		256	0.20346823	0.89806795	0.7351485	1.0	1.0	4169	tags=25%, list=20%, signal=30%	
STAT5A_03	STAT5A_03		269	0.20235626	0.89787424	0.7390213	1.0	1.0	3281	tags=19%, list=16%, signal=22%	
LEF1_Q2	LEF1_Q2		225	0.20305029	0.8943514	0.723871	1.0	1.0	5633	tags=28%, list=27%, signal=37%	
LEF1_Q6	LEF1_Q6		260	0.19994134	0.8936438	0.74296206	1.0	1.0	5768	tags=31%, list=28%, signal=42%	
CEBPDELTA_Q6	CEBPDELTA_Q6		242	0.20291027	0.8935193	0.740099	1.0	1.0	3793	tags=19%, list=18%, signal=23%	
YTAAYNGCT_UNKNOWN	YTAAYNGCT_UNKNOWN		154	0.21084349	0.8894596	0.71956223	1.0	1.0	4331	tags=25%, list=21%, signal=32%	
OCT1_03	OCT1_03		230	0.20176244	0.88893133	0.7490397	1.0	1.0	4822	tags=26%, list=23%, signal=34%	
P300_01	P300_01		254	0.1975688	0.88885474	0.7742749	1.0	1.0	6009	tags=33%, list=29%, signal=45%	
CEBPB_02	CEBPB_02		262	0.20069215	0.88677156	0.7634146	1.0	1.0	2955	tags=16%, list=14%, signal=18%	
ZNF16_TARGET_GENES	ZNF16_TARGET_GENES		73	0.23438606	0.881701	0.6859259	1.0	1.0	5176	tags=27%, list=25%, signal=36%	
NFE2_01	NFE2_01		270	0.19715968	0.8795182	0.7734668	1.0	1.0	2606	tags=15%, list=12%, signal=17%	
PXR_Q2	PXR_Q2		259	0.19719924	0.8784852	0.7816813	1.0	1.0	4458	tags=21%, list=21%, signal=27%	
AAAYWAACM_HFH4_01	AAAYWAACM_HFH4_01		259	0.19632435	0.87824947	0.7708333	1.0	1.0	3516	tags=19%, list=17%, signal=22%	
GGARNTKYCCA_UNKNOWN	GGARNTKYCCA_UNKNOWN		75	0.23230807	0.8772714	0.70745426	1.0	1.0	5008	tags=31%, list=24%, signal=40%	
NRF2_Q4	NRF2_Q4		255	0.19819066	0.8766312	0.7735849	1.0	1.0	1715	tags=11%, list=8%, signal=12%	
PRDM5_TARGET_GENES	PRDM5_TARGET_GENES		92	0.22165371	0.8631894	0.725	1.0	1.0	4201	tags=25%, list=20%, signal=31%	
ZIC3_01	ZIC3_01		253	0.19468942	0.8622105	0.83497536	1.0	1.0	4416	tags=21%, list=21%, signal=26%	
FOXJ2_02	FOXJ2_02		239	0.1942016	0.8593009	0.8181818	1.0	1.0	4904	tags=24%, list=23%, signal=31%	
HFH3_01	HFH3_01		195	0.19926834	0.8589288	0.79738563	1.0	1.0	4763	tags=25%, list=23%, signal=32%	
RYCACNNRNNRNCAG_UNKNOWN	RYCACNNRNNRNCAG_UNKNOWN		76	0.22827071	0.85404986	0.75606275	1.0	1.0	5071	tags=29%, list=24%, signal=38%	
ARP1_01	ARP1_01		164	0.2016334	0.85228	0.796	1.0	1.0	6997	tags=38%, list=33%, signal=57%	
TCF11MAFG_01	TCF11MAFG_01		203	0.19327392	0.8508583	0.8348624	1.0	1.0	2854	tags=14%, list=14%, signal=16%	
WHN_B	WHN_B		257	0.19003788	0.845694	0.87288135	1.0	1.0	2561	tags=12%, list=12%, signal=13%	
EN1_01	EN1_01		111	0.21210028	0.84540975	0.7708049	1.0	1.0	4436	tags=24%, list=21%, signal=31%	
IRF1_Q6	IRF1_Q6		261	0.18987095	0.8444353	0.8611465	1.0	1.0	4808	tags=23%, list=23%, signal=30%	
